retailer_code:0,pallet_number,load,category,jnumber,title,Qty,msrp,sku,manifested,upc,condition,condition_notes,date_listed
,MEE2,MEE000711,Home Furnishings,4QC8540000010,Whimsical Glass Ornament 12pc Set                  ,1,29.99,0490,X,,New,New in original packaging.,..
,MEE2,MEE000711,Home Furnishings,4QC8540000010,Whimsical Glass Ornament 12pc Set                  ,1,29.99,0491,X,,New,New in original packaging.,..
,MEE2,MEE000711,Home Furnishings,4QC8540000010,Whimsical Glass Ornament 12pc Set                  ,1,29.99,2488,X,,New,New in original packaging.,..
,MEE2,MEE000711,Home Furnishings,4QC8540000010,Whimsical Glass Ornament 12pc Set                  ,1,29.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Home Furnishings,4QC8540000010,Whimsical Glass Ornament 12pc Set                  ,1,29.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Home Improvement,4N54230000010,Personalized Swirl Car Mats-Gray                   ,1,59.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Housewares,4PW1740000010,37pc Super Chef Cutlery Set-DNU                    ,1,29.99,0416,X,,New,New in original packaging.,..
,MEE2,MEE000711,Housewares,4PW1740000010,37pc Super Chef Cutlery Set-DNU                    ,1,29.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Housewares,4PD1130000010,4pc Stainless Steel Stovetop Set                   ,1,34.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Housewares,4N10050000010,Elite Cuisine 10 Speed Blender                     ,1,39.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Premium / Incentive,20X4930000010,Handbag w/Chain Handle                             ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Premium / Incentive,20X4930000010,Handbag w/Chain Handle                             ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Premium / Incentive,20X4930000010,Handbag w/Chain Handle                             ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Premium / Incentive,20X4930000010,Handbag w/Chain Handle                             ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Premium / Incentive,20X4930000010,Handbag w/Chain Handle                             ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Premium / Incentive,20X4930000010,Handbag w/Chain Handle                             ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Premium / Incentive,20X4930000010,Handbag w/Chain Handle                             ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Premium / Incentive,20X4930000010,Handbag w/Chain Handle                             ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Premium / Incentive,20X4550000010,JewelrySet w/HeartShapePendant                     ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Sports and Recreation,4QB2260000010,Meade 20-60x60 Spotting Scope                      ,1,129.99,0428,X,,New,New in original packaging.,..
,MEE2,MEE000711,Sports and Recreation,4PL9040000010,Meade 60mm Refractor Telescope                     ,1,99.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Sports and Recreation,4PK553FSTPPTM,NFL Pet Jersey Steelers Medium                     ,1,39.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Sports and Recreation,4PE6270000010,Pet Gear Easy Step Pet Stairs                      ,1,49.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Sports and Recreation,4PE6270000010,Pet Gear Easy Step Pet Stairs                      ,1,49.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Sports and Recreation,4NK1450000010,Shake Weight For Men                               ,1,14.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Toys,4QF6040000010,"13"" Cara's Talking Crayons                         ",1,9.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Toys,4QF6040000010,"13"" Cara's Talking Crayons                         ",1,9.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Toys,4QF6040000010,"13"" Cara's Talking Crayons                         ",1,9.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Toys,4QF6040000010,"13"" Cara's Talking Crayons                         ",1,9.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Toys,4H85350000010,142 Pc Delux Wood Art Set                          ,1,39.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Toys,4PH4060000010,"9"" Little Miss Muffin Original                     ",1,19.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Toys,4PH4060000010,"9"" Little Miss Muffin Original                     ",1,19.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Toys,4PH4130000010,"9"" Little Miss Muffin Plum                         ",1,19.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Toys,4PH4130000010,"9"" Little Miss Muffin Plum                         ",1,19.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Toys,4PQ7730000010,All Around Easel for Two                           ,1,49.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Toys,4PH3790000010,Art 101 Kids Trifold Art Set                       ,1,29.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Toys,4PH3790000010,Art 101 Kids Trifold Art Set                       ,1,29.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Toys,4PH3790000010,Art 101 Kids Trifold Art Set                       ,1,29.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Toys,4PH3790000010,Art 101 Kids Trifold Art Set                       ,1,29.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Toys,4QA9840000010,Artsee Activity Center                             ,1,39.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Toys,4PE6460000010,Badger Basket Dbl Doll Strollr                     ,1,69.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Toys,4PE9330000010,Badger Basket Fldng Doll Furni                     ,1,79.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Toys,4QG3460000010,Barbie Fashion Boutique                            ,1,34.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Toys,4QD1530000010,Barbie Mariposa Princess Plyst                     ,1,44.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Toys,4PJ4420000010,Crayola Play N Fold Art Studio                     ,1,49.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Toys,4NH0060000010,Cra-Z-Art Cookin Cotton Candy                      ,1,49.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Toys,4QD2700000010,DORA LET'S EXPLORE W/50 BALLS                      ,1,46.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Toys,4QD2700000010,DORA LET'S EXPLORE W/50 BALLS                      ,1,46.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Toys,4QA7280000010,Fashion Doll w/ Extra Outfits                      ,1,9.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Toys,4QA7280000010,Fashion Doll w/ Extra Outfits                      ,1,9.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Toys,4NU8530000010,LeapFrog Read With Me Violet                       ,1,49.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Toys,4NU8530000010,LeapFrog Read With Me Violet                       ,1,49.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Toys,4NF8860000010,Leapfrog Scribble & Write                          ,1,24.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Toys,4NF8860000010,Leapfrog Scribble & Write                          ,1,24.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Toys,4NF8860000010,Leapfrog Scribble & Write                          ,1,24.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Toys,4PH1500000010,Lego Duplo Large Brick Box 71                      ,1,34.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Toys,4NU4980000010,Lite Up Tool Box Play Set                          ,1,19.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Toys,4NU4980000010,Lite Up Tool Box Play Set                          ,1,19.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Toys,4NU4980000010,Lite Up Tool Box Play Set                          ,1,19.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Toys,4PJ5350000010,Little Tikes 3 in 1 Trike Oran                     ,1,199.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Toys,4F82980000010,Little Tikes Princess Cozy Coupe                   ,1,69.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Toys,4NA5730000010,LOL Roll Over Rover                                ,1,19.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Toys,4QB2980000010,Mattel DSNY Plns Popwsh Plyst                      ,1,19.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Toys,4QB2980000010,Mattel DSNY Plns Popwsh Plyst                      ,1,19.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Toys,4QB4220000010,MATTEL MONST HIGH 2PK; HTH/ABY                     ,1,34.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Toys,4QD1550000010,Motormax AH-64 APACHE LONGBOW                      ,1,39.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000711,Toys,4PH2630000010,My Food Basket 23 pc                               ,1,15.99,0432,X,,New,New in original packaging.,..
,MEE2,MEE000711,Toys,4PK3440000010,"Nascar 16"" Hammer Dn Kids Bike                     ",1,129.99,..,..,..,New,New in original packaging.,..
